status,warehouse_code,warehouse_id,item_code,item_name,real_stock_id,real_current_quantity,real_available_quantity,lot_id,lot_current_quantity,lot_reserved_quantity,lot_available_quantity,purchase_id,trade_item_id,location_id,wms_shelf,expected_oracle_shelf,oracle_shelves,oracle_products
oracle_no_shelf,91,91,151257,　メルシャン　ビストロ　ボックス　白　パック　１．８Ｌ,42488,5,5,56118,5,0,5,,,11,zz1,,,151257000::0:1330:5
oracle_no_shelf,91,91,151258,　メルシャン　ビストロ　ボックス　赤パック　１．８Ｌ,42489,16,16,55984,16,0,16,,,11,zz1,,,151258000::0:1330:16
oracle_no_shelf,91,91,151268,　白山ワイン　梅スパークリング　７５０ｍｌ,42490,12,12,56011,12,0,12,,,11,zz1,,,151268000::0:1546:12
oracle_no_shelf,91,91,151307,　アルプス　酸化防止剤無添加信州コンコード　７２０ｍｌ,42491,2,2,56222,2,0,2,,,11,zz1,,,151307000::0:1202:2
oracle_no_shelf,91,91,151350,　白山ワイナリー　Ｄｓｔｙｌｅ　７２０ｍｌ,42493,13,13,55997,13,0,13,,,11,zz1,,,151350000::0:1021:13
oracle_no_shelf,91,91,151361,　能登ワイン　ヤマソーヴィニヨン　７２０ｍｌ,42494,12,12,56012,12,0,12,,,327,Z00,,,151361000::0:1021:12
oracle_no_shelf,91,91,151370,　能登ワイン　ヤマソービニヨン　３６０ｍｌ,42496,12,12,56013,12,0,12,,,327,Z00,,,151370000::0:1021:12
oracle_no_shelf,91,91,151382,　白山ワイン　ｄａｎｄａｎ　ロゼ　３６０ｍｌ,44262,18,18,55975,18,0,18,,,11,zz1,,,151382000::0:1021:18
oracle_no_shelf,91,91,151397,　白山アンドソル　ヤマソーヴィニヨン　７５０ｍｌ,44263,7,7,56074,7,0,7,,,11,zz1,,,151397000::0:1021:7
oracle_no_shelf,91,91,151658,　ココファーム　農民ロッソ　７５０ｍｌ,44267,1,1,56306,1,0,1,,,11,zz1,,,151658000::0:2010:-1
oracle_no_shelf,91,91,151659,　ココファーム　農民ドライ　７５０ｍｌ,44268,2,2,56224,2,0,2,,,11,zz1,,,151659000::0:2010:2
oracle_no_shelf,91,91,151672,　白山やまぶどうワイン　梅スパーク　３７５ｍｌ,44270,4,4,56153,4,0,4,,,11,zz1,,,151672000::0:1546:4
